id,symbol,name,Proximal,Distal,foldChange,log2FoldChange,pval,FDR
ENSDARG00000087238,si:ch211-161h7.4,,111.5062674,106.3805873,0.954032771,-0.067889272,0.686722307,0.817292086
ENSDARG00000087241,ucn3l,"urocortin 3, like",0.547726245,1.687020079,3.076251765,1.62117358,0.328730468,0.496233738
ENSDARG00000087243,zgc:100918,zgc:100918,737.2227093,831.6247956,1.128050801,0.17383204,0.129421094,0.246658479
ENSDARG00000087245,,CD209 antigen-like protein D,38.85994578,37.02498877,0.952781463,-0.06978275,0.824258339,0.913396883
ENSDARG00000087247,,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",46.78650348,12.48887555,0.266948963,-1.905364148,1.66E-07,1.49E-06
ENSDARG00000087249,znf1011,,21.27030928,25.5398007,1.200715968,0.263894918,0.392046206,0.562876474
ENSDARG00000087251,si:ch73-50f9.4,,258.04368,500.2802008,1.938738675,0.955118354,2.00E-11,3.07E-10
ENSDARG00000087258,ypel2b,yippee-like 2b (Drosophila),3.554440476,3.583411006,1.008148225,0.01170777,1,1
ENSDARG00000087260,,,75.86295358,94.0383543,1.239578876,0.309850075,0.085047482,0.17710395
ENSDARG00000087262,zgc:63568,zgc:63568,31.74906665,13.38804407,0.42170129,-1.245706659,3.05E-05,0.000181046
ENSDARG00000087277,selj,,192.8406306,203.1042549,1.053223074,0.074811033,0.598022192,0.746817746
ENSDARG00000087289,zgc:66473,,117.4811658,109.4138357,0.931331449,-0.102633399,0.610051728,0.75658235
ENSDARG00000087290,si:ch211-202h22.10,si:ch211-202h22.10,47.831529,44.16794438,0.923408093,-0.114959718,0.624356116,0.76729839
ENSDARG00000087292,si:dkey-126h10.2,,39.41757164,51.05978771,1.295348502,0.373340294,0.080947348,0.170306701
ENSDARG00000087293,si:dkey-84h14.1,,13.6633804,17.55751128,1.284984081,0.361750486,0.300644555,0.465925675
ENSDARG00000087297,si:dkey-152b24.8,uncharacterized LOC100000275,17.2561349,8.057872733,0.466987874,-1.098543007,0.0222075,0.059651592
ENSDARG00000087299,armc9,,75.69953678,103.1978226,1.363250869,0.447051075,0.012961791,0.037976686
ENSDARG00000087303,cebpd,"CCAAT/enhancer binding protein (C/EBP), delta",7889.395792,8645.093674,1.095786522,0.131966764,0.568689156,0.722904899
ENSDARG00000087306,si:ch73-281f12.1,,1175.554971,1301.608497,1.10722886,0.146953452,0.219184775,0.368414283
ENSDARG00000087319,cecr6,"cat eye syndrome chromosome region, candidate 6",12.34035679,10.69970191,0.867060412,-0.205795578,0.610527162,0.75698123
ENSDARG00000087327,cbx8a,"chromobox homolog 8a (Pc class homolog, Drosophila)",166.6928474,165.6820428,0.993936162,-0.008774901,0.978345675,1
ENSDARG00000087328,,,654.1662258,547.7402362,0.837310728,-0.256164985,0.03351878,0.083721827
ENSDARG00000087330,maza,,195.320406,207.6062535,1.062900671,0.088006782,0.513472396,0.676421702
ENSDARG00000087331,si:dkey-77f5.3,,81.09040899,73.45026459,0.905783553,-0.142761751,0.417282574,0.587645549
ENSDARG00000087333,scoca,short coiled-coil protein a,205.6813514,286.9094327,1.394920035,0.48018242,0.000376382,0.001729599
ENSDARG00000087337,otud4,,0.188486097,980.7959466,5176.089236,12.33764677,0.001510087,0.005956879
ENSDARG00000087341,unc5c,,84.39090666,62.00772701,0.734771016,-0.444633376,0.016265904,0.045971166
ENSDARG00000087345,,neurofilament heavy polypeptide-like,37.55592578,8.221698346,0.218939601,-2.191395167,0.004450875,0.015289633
ENSDARG00000087346,rap1ab,"RAP1A, member of RAS oncogene family b",322.4429268,286.5242488,0.888604886,-0.170386021,0.167418641,0.300342317
ENSDARG00000087349,reep6,receptor accessory protein 6,9.743216913,8.790271233,0.902203975,-0.148474452,0.813433087,0.905689246
ENSDARG00000087352,,"dynein, axonemal, heavy chain 2",129.0351429,228.7380691,1.772674415,0.825927583,1.55E-05,9.70E-05
ENSDARG00000087359,c3a.2,"complement component c3a, duplicate 2",0.36237066,3.061674874,8.428514492,3.075278382,0.02544666,0.066725365
ENSDARG00000087364,si:ch73-140j24.4,si:ch73-140j24.4,0.745189283,2.124335154,2.84825205,1.51007682,0.275140055,0.436538394
ENSDARG00000087369,cep162,centrosomal protein 162,165.1190035,150.4170455,0.910961981,-0.13453725,0.378946214,0.549393371
ENSDARG00000087373,dnah5,,3.7151271,1.672284223,0.45027637,-1.151117325,0.215397367,0.363956392
ENSDARG00000087375,zgc:66473,zgc:66473,391.2719365,321.1600476,0.820810789,-0.284878401,0.024816053,0.065412197
ENSDARG00000087377,lbh,limb bud and heart development,33.53103577,28.2039408,0.841134162,-0.249592164,0.357835284,0.527445332
ENSDARG00000087378,zgc:162962,zgc:162962,68.67203646,64.28493351,0.936116077,-0.095240661,0.65427404,0.790410862
ENSDARG00000087386,pcp4b,,21.65547196,4.884366107,0.225584579,-2.148259648,2.20E-07,1.94E-06
ENSDARG00000087387,znf1038,,20.50970384,23.21778041,1.132032357,0.178915196,0.590147224,0.740203501
ENSDARG00000087392,si:ch73-160p18.3,si:ch73-160p18.3,2.621449165,2.351287582,0.896981193,-0.156850358,0.945394153,0.989919041
ENSDARG00000087393,prr11,proline rich 11,2.778585787,3.138923759,1.129637291,0.17585962,0.918848955,0.972976795
ENSDARG00000087394,tshz3a,teashirt homolog 3,129.5840005,259.5994578,2.00332181,1.002394191,5.47E-06,3.76E-05
ENSDARG00000087398,,,92.41375712,134.7071081,1.457647159,0.54364154,0.000604447,0.0026442
ENSDARG00000087401,,,32.61104996,16.08604977,0.493285451,-1.019505358,0.0004527,0.002038675
ENSDARG00000087402,zgc:171719,tropomyosin 1 (alpha),454.1056319,395.8053893,0.871615523,-0.198236205,0.105823576,0.210608887
ENSDARG00000087403,si:ch211-214p13.3,,49.17034969,48.66459597,0.989714463,-0.014915733,0.96791945,1
ENSDARG00000087407,si:ch73-304f21.1,si:ch73-304f21.1,3.550907547,3.135217171,0.882967005,-0.179568566,0.912042953,0.968355182
ENSDARG00000087413,bean1,"brain expressed, associated with NEDD4, 1",20.6289501,7.18039686,0.348105392,-1.522403936,0.00095899,0.003988662
ENSDARG00000087417,zdhhc5b,palmitoyltransferase ZDHHC5-like,885.2684025,832.4374252,0.940322147,-0.088772998,0.42990316,0.599797193
ENSDARG00000087421,serbp1b,SERPINE1 mRNA binding protein 1b,1243.126906,864.4942947,0.695419426,-0.524044727,3.37E-06,2.40E-05
ENSDARG00000087424,si:dkey-187j14.6,,10.0350538,11.33389741,1.129417761,0.175579224,0.77334936,0.877762774
ENSDARG00000087425,,,34.2497379,24.65512448,0.719871337,-0.474189019,0.086034402,0.178762319
ENSDARG00000087426,si:ch211-151p13.8,si:ch211-151p13.8,0.185355585,2.948034921,15.82477352,3.984112947,0.010380346,0.031530385
ENSDARG00000087438,si:dkey-257i7.5,,3.330798501,2.810249686,0.843763416,-0.245089558,0.790698701,0.889360051
ENSDARG00000087440,ponzr4,plac8 onzin related protein 4,2.610345997,2.443592038,0.936142526,-0.0951999,1,1
ENSDARG00000087442,znf974,,11.37529648,12.76408143,1.12207707,0.166171772,0.74803672,0.859157451
ENSDARG00000087443,ptp4a2a,"protein tyrosine phosphatase type IVA, member 2a",297.5536941,337.1428656,1.133048385,0.18020947,0.149574529,0.275142834
ENSDARG00000087444,,CD48 antigen-like,2.78672464,2.524594839,0.905969981,-0.142464847,0.961123354,0.99876841
ENSDARG00000087446,mmd2a,monocyte to macrophage differentiation-associated 2a,63.54737994,110.8272265,1.743997669,0.802398112,5.05E-06,3.49E-05
ENSDARG00000087452,,E3 ubiquitin-protein ligase pellino homolog 1-like,1161.092933,570.5317562,0.491375194,-1.025103068,2.05E-13,3.86E-12
ENSDARG00000087453,si:ch73-57f22.2,,26.87442087,25.9762377,0.966579754,-0.049039318,0.942079483,0.988186994
ENSDARG00000087456,,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa",135.3477471,140.0881504,1.035023622,0.049663694,0.751595602,0.862018204
ENSDARG00000087457,ecscr,endothelial cell surface expressed chemotaxis and apoptosis regulator,81.91220153,139.7480759,1.706062922,0.770670856,1.25E-05,7.95E-05
ENSDARG00000087461,si:dkey-21c1.4,si:dkey-21c1.4,86.86712248,46.75676301,0.538261467,-0.893620946,4.08E-06,2.87E-05
ENSDARG00000087469,si:dkey-163m14.4,,656.3498911,818.3428837,1.246808521,0.31823992,0.005456148,0.018164393
ENSDARG00000087471,,essential meiotic structure-specific endonuclease subunit 2,20.75880302,40.71385255,1.961235013,0.971762423,0.000253628,0.001222637
ENSDARG00000087472,si:ch211-113a14.13,histone H4,65.87755217,60.07464561,0.911915087,-0.133028601,0.632153469,0.773065095
ENSDARG00000087473,dnajb12b,,77.72386264,63.44199726,0.816251005,-0.292915232,0.26947249,0.429936203
ENSDARG00000087474,ccr6a,chemokine (C-C motif) receptor 6a,42.60362971,32.17936308,0.755325496,-0.404829609,0.095736647,0.194481425
ENSDARG00000087476,cbln20,cerebellin 20,6.360909724,0.640094465,0.100770758,-3.310851043,0.002395441,0.008915855
ENSDARG00000087483,si:dkey-226l10.6,si:dkey-226l10.6,67.5659841,52.8174416,0.781719686,-0.355276725,0.084273082,0.175849431
ENSDARG00000087489,,family with sequence similarity 124B,16.7382388,26.71114379,1.595780077,0.67426184,0.028299572,0.07267756
ENSDARG00000087492,,"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like",1002.501444,1620.590778,1.61654646,0.692914972,3.37E-10,4.46E-09
ENSDARG00000087496,si:ch211-96i7.7,,2.975210737,0.448905484,0.151167213,-2.725782826,0.033846093,0.084361429
ENSDARG00000087508,si:ch211-39i22.1,"variable charge, X-linked",3653.994598,3901.660202,1.067779393,0.094613612,0.420034242,0.590277495
ENSDARG00000087516,si:dkey-33c14.4,,1.482643022,1.472350557,0.993062708,-0.010043273,1,1
ENSDARG00000087517,btbd3b,BTB (POZ) domain containing 3b,1.875841286,0.207497771,0.111089719,-3.170202792,0.098492758,0.198981717
ENSDARG00000087518,si:dkey-261p22.1,,20.49323737,28.5219918,1.391756682,0.47690701,0.106777932,0.212167004
ENSDARG00000087519,si:ch1073-303l23.1,,8.101128665,3.358031511,0.414586296,-1.270255666,0.064241535,0.141720132
ENSDARG00000087523,,,14.05336015,29.23036616,2.079878831,1.056499483,0.000419763,0.001906489
ENSDARG00000087525,,major facilitator superfamily domain-containing protein 8-like,67.40632955,86.75370613,1.287021852,0.364036549,0.068035555,0.148231626
ENSDARG00000087528,snip1,Smad nuclear interacting protein,295.9234186,308.0209854,1.040880597,0.057804581,0.60465881,0.752488334
ENSDARG00000087529,zgc:85936,zgc:85936,66.74421181,60.75842398,0.910318843,-0.135556151,0.677827061,0.809711338
ENSDARG00000087530,wu:fe05a04,wu:fe05a04,169.3894503,125.1772304,0.738992253,-0.436368855,0.004848552,0.016419551
ENSDARG00000087532,si:ch211-278p9.1,,5.791142446,4.768552934,0.823452285,-0.280243039,0.726183735,0.846638252
ENSDARG00000087536,znf407,zinc finger protein 407,284.1898162,267.055835,0.939709589,-0.089713125,0.504963063,0.668939578
ENSDARG00000087538,kif3a,kinesin family member 3A,239.3228215,217.5576393,0.909055513,-0.137559697,0.312453563,0.47876543
ENSDARG00000087543,hist1h4l,histone H4,104.7174441,101.2403925,0.966796188,-0.048716311,0.74958544,0.860329483
ENSDARG00000087544,,,7.255946146,5.165086458,0.711881603,-0.490290776,0.43198106,0.601289683
ENSDARG00000087545,fbxo42,,89.0490143,68.07866448,0.764510427,-0.387391916,0.055368097,0.12557757
ENSDARG00000087554,cdk1,cyclin-dependent kinase 1,27.31095943,29.77366209,1.090169388,0.124552314,0.74081937,0.85359081
ENSDARG00000087555,si:ch73-308l14.2,si:ch73-308l14.2,240.1743488,156.9459828,0.653468325,-0.613810789,8.46E-05,0.000456797
ENSDARG00000087556,pacrg,PARK2 co-regulated,2.417053214,1.293351851,0.535286752,-0.901616147,0.437267074,0.606220776
ENSDARG00000087558,si:ch73-105b23.1,,12.1878221,4.717630735,0.387127706,-1.369118533,0.012217355,0.036134839
ENSDARG00000087562,znf1036,,12.93667415,13.05654311,1.009265109,0.013305185,1,1
ENSDARG00000087564,nek11,NIMA-related kinase 11,1.138071331,1.440593842,1.265586976,0.339806659,0.880928716,0.94939957
ENSDARG00000087573,hdac11,histone deacetylase 11,254.4216586,287.1786381,1.128750245,0.174726301,0.171132896,0.305320499
ENSDARG00000087574,nox1,NADPH oxidase 1,510.6706527,1001.559416,1.961261039,0.971781567,5.75E-07,4.71E-06
ENSDARG00000087575,,interferon-induced very large GTPase 1-like,695.7667061,395.1972187,0.568003107,-0.816029274,0.00065752,0.002843424
ENSDARG00000087585,si:ch211-242f23.8,protein FAM222A-like,2.585981073,1.843998974,0.713186112,-0.487649485,0.709630861,0.834247364
ENSDARG00000087592,si:dkey-14o1.14,,5.602652348,8.232733352,1.469351209,0.555179274,0.316489689,0.483367573
ENSDARG00000087596,si:ch73-95l15.5,si:ch73-95l15.5,1128.144818,1420.719303,1.259341018,0.332669005,0.00230555,0.008629311
ENSDARG00000087597,si:dkey-51d8.3,,111.2881416,155.127943,1.393927034,0.479155044,0.012233371,0.03615936
ENSDARG00000087599,si:dkey-237h12.3,si:dkey-237h12.3,193.8791416,28.56717648,0.147349678,-2.762684185,1.23E-50,1.90E-48
ENSDARG00000087601,gpr153,G protein-coupled receptor 153,22.86000029,177.4227194,7.760977957,2.956238457,1.53E-54,2.69E-52
ENSDARG00000087611,,"chromosome 19 open reading frame, human C9orf91",43.32657231,48.35291458,1.116007937,0.158347287,0.479285627,0.647270676
ENSDARG00000087616,maptb,microtubule-associated protein tau b,31.3210431,14.80196589,0.472605374,-1.081292061,0.00115398,0.004695366
ENSDARG00000087623,si:dkey-119g10.5,,6.892374441,6.222918588,0.902884159,-0.147387194,0.796172143,0.892684661
ENSDARG00000087624,si:ch211-87m7.1,,4.129658157,4.18871467,1.014297119,0.020480325,1,1
ENSDARG00000087632,,,1.699949056,1.998120755,1.175297254,0.233025686,0.994355907,1
ENSDARG00000087633,si:dkey-11o18.5,,2.035124316,0.788908968,0.387947318,-1.366067341,0.361112073,0.530747045
ENSDARG00000087636,si:dkeyp-86f7.3,high-mobility group nucleosome binding domain 1-like,881.564565,897.2135967,1.01775141,0.02538522,0.80530961,0.899425728
ENSDARG00000087639,si:dkey-33o22.1,,240.5456918,93.78572651,0.389889904,-1.358861298,1.53E-16,3.84E-15
ENSDARG00000087640,nsfl1c,NSFL1 (p97) cofactor (p47),672.7575737,680.8483557,1.012026278,0.017246752,0.86635588,0.941027186
ENSDARG00000087641,cdh26.2,cadherin-like protein 26,1676.187233,131.1403641,0.07823785,-3.675989458,4.95E-56,9.35E-54
ENSDARG00000087645,znf1064,,8.90919321,6.519843707,0.731840888,-0.450398074,0.492651502,0.658331313
ENSDARG00000087646,runx1,,9.366675495,25.05883006,2.675138574,1.419613626,0.000282514,0.001344131
ENSDARG00000087647,sept7a,,909.5893472,1348.717016,1.482775207,0.568299898,9.67E-07,7.62E-06
ENSDARG00000087657,fasn,fatty acid synthase,9634.968317,10823.27585,1.123332778,0.167785377,0.122168738,0.235308793
ENSDARG00000087659,si:ch211-219a15.3,si:ch211-219a15.3,4.866657842,0,0.000205438,-12.24901205,0.000253361,0.001221604
ENSDARG00000087666,fibpb,fibroblast growth factor (acidic) intracellular binding protein b,164.7792442,177.9067221,1.079666576,0.110585846,0.453685464,0.622103035
ENSDARG00000087670,hist1h4l,histone H4,33.8580823,38.80643759,1.146145582,0.196790305,0.585926023,0.737219109
ENSDARG00000087674,si:ch1073-127d16.1,si:ch1073-127d16.1,22.32388381,14.86346713,0.665825061,-0.586784922,0.083576742,0.174739152
ENSDARG00000087679,si:dkey-11p23.9,,2.81656414,0.875210863,0.310981692,-1.685098446,0.142990691,0.266191071
ENSDARG00000087687,,transmembrane protein 100,37.67625893,44.69353153,1.186246898,0.246404315,0.321748089,0.488941774
ENSDARG00000087688,,,129.7178268,186.6994414,1.439270197,0.525337457,0.000363893,0.001677808
ENSDARG00000087693,atox1,antioxidant 1 copper chaperone,76.66859166,96.49717803,1.258623868,0.331847207,0.066689302,0.145964316
ENSDARG00000087697,lpl,lipoprotein lipase,30.97136719,19.38479815,0.625906248,-0.675981517,0.018106062,0.050261448
ENSDARG00000087699,si:dkey-256i11.3,,20.14953122,30.70975675,1.524066855,0.60792619,0.115212297,0.224710706
ENSDARG00000087704,gfra3,GDNF family receptor alpha 3,6.559088296,0.813382149,0.124141949,-3.009937389,0.000629307,0.002737604
ENSDARG00000087706,dicp3.3,diverse immunoglobulin domain-containing protein 3.3,45.69885138,42.71770824,0.934766896,-0.097321451,0.745634563,0.857197726
ENSDARG00000087709,si:ch211-214k5.6,protocadherin Fat 3-like,101.2019367,9.678095688,0.095640463,-3.38623508,1.02E-15,2.39E-14
ENSDARG00000087714,si:ch211-226o13.1,,89.9312179,69.0975428,0.76834025,-0.380182762,0.083079258,0.173916542
ENSDARG00000087717,tmprss5,"transmembrane protease, serine 5",89.45030554,36.9776263,0.413393925,-1.274410907,3.55E-08,3.52E-07
ENSDARG00000087732,,,1303190.756,803444.0768,0.6165207,-0.69777876,3.41E-11,5.09E-10
ENSDARG00000087736,si:dkey-118k5.3,si:dkey-118k5.3,103.9024936,106.7703018,1.027600691,0.039279765,0.849743158,0.929644176
ENSDARG00000087740,si:dkeyp-82a1.5,,374.7987289,674.5717364,1.799821837,0.847854102,5.84E-08,5.60E-07
ENSDARG00000087742,map4k3a,mitogen-activated protein kinase kinase kinase kinase 3a,589.9847396,704.0712569,1.193371652,0.255043412,0.028593961,0.073230294
ENSDARG00000087743,si:dkey-156k2.8,,5.424933927,3.770573682,0.695101292,-0.524704869,0.468960389,0.636448184
ENSDARG00000087745,si:dkey-161f11.1,leucine-rich repeat-containing protein 38-like,15.32621175,27.17760808,1.77322585,0.826376299,0.009508486,0.029269577
ENSDARG00000087748,,,44.96389095,134.8567588,2.999179048,1.584567652,8.37E-19,2.45E-17
ENSDARG00000087749,ccser2a,coiled-coil serine-rich protein 2a,119.6902419,83.62665543,0.698694859,-0.517265569,0.001935887,0.007393521
ENSDARG00000087751,,,9.868802403,8.03583335,0.814285132,-0.296394035,0.540594931,0.69991423
ENSDARG00000087752,rfwd3,ring finger and WD repeat domain 3,58.17762995,48.16680169,0.82792946,-0.27242024,0.224753843,0.37532208
ENSDARG00000087754,,,21.39937296,29.34965915,1.371502226,0.455756964,0.118527583,0.229922881
ENSDARG00000087756,si:ch211-173d10.4,,2.791044913,0.667713093,0.239506567,-2.06186288,0.086887482,0.180132396
ENSDARG00000087759,cnih4,cornichon family AMPA receptor auxiliary protein 4,199.6480176,262.9341235,1.316986813,0.3972409,0.00286618,0.01040243
ENSDARG00000087761,or122-1,"odorant receptor, family E, subfamily 122, member 1",2.401929808,0.235116399,0.098261879,-3.347224358,0.037071091,0.090669015
ENSDARG00000087762,si:ch1073-112i17.1,si:ch1073-112i17.1,237.1214048,624.5913272,2.634050239,1.397282862,1.13E-19,3.54E-18
ENSDARG00000087764,ponzr10,plac8 onzin related protein 10,24.8767836,21.122926,0.849108037,-0.235979967,0.407632459,0.578406091
ENSDARG00000087765,crygm2d10,"crystallin, gamma M2d10",1.686315447,0.448905484,0.266639818,-1.907035856,0.249829086,0.406295596
ENSDARG00000087767,,,31.37852966,27.29319006,0.869808769,-0.201229842,0.524085813,0.68620468
ENSDARG00000087779,im:7148292,,900.3858323,517.6128524,0.574879412,-0.798668731,0.000299709,0.001413336
ENSDARG00000087780,tiam2a,T-lymphoma invasion and metastasis-inducing protein 2,715.9050541,731.5957066,1.021917195,0.031278301,0.814692974,0.906578423
ENSDARG00000087782,rnf152,ring finger protein 152,101.6668866,150.4990631,1.480310727,0.565900039,0.041061229,0.098523376
ENSDARG00000087784,si:dkeyp-110a12.4,si:dkeyp-110a12.4,11.86135462,8.98831267,0.757801715,-0.400107691,0.407140536,0.577918311
ENSDARG00000087788,si:ch211-22k7.9,novel NACHT domain containing protein,56.78349538,76.04988686,1.339289649,0.421468006,0.094794022,0.193002113
ENSDARG00000087793,si:dkey-54n8.2,tumor protein p53 inducible protein 13,434.5744898,351.2758897,0.808321909,-0.306998143,0.011504224,0.034322606
ENSDARG00000087798,pdyn,prodynorphin,6.18293801,5.245357616,0.848384574,-0.237209705,0.750843224,0.861420095
ENSDARG00000087804,tnfrsf11a,"tumor necrosis factor receptor superfamily, member 11a, NFKB activator",690.0021652,659.971572,0.956477601,-0.064196911,0.535281033,0.695713739
ENSDARG00000087814,,membrane frizzled-related protein,4.272411079,1.921556185,0.449887958,-1.152362343,0.172821064,0.307535294
